"Sample_ID","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Province","Region","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage"
"R10-2019-950",NA,"OR971613","Canis lupus familiaris","brain","16-Dec-2019",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R10-2019-909",NA,"OR971612","Canis lupus familiaris","brain","04-Dec-2019",NA,NA,NA,"Iligan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2019-908",NA,"OR971611","Canis lupus familiaris","brain","04-Dec-2019",NA,NA,NA,"Iligan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R10-2019-907",NA,"OR971610","Canis lupus familiaris","brain","04-Dec-2019",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2019-892",NA,"OR971609","Canis lupus familiaris","brain","28-Nov-2019",NA,NA,NA,"Bukidnon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R10-2019-887",NA,"OR971608","Canis lupus familiaris","brain","25-Nov-2019",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R10-2019-823",NA,"OR971607","Canis lupus familiaris","brain","11-Nov-2019",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R10-2019-819",NA,"OR971606","Canis lupus familiaris","brain","09-Nov-2019",NA,NA,NA,"Bukidnon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2019-818",NA,"OR971605","Canis lupus familiaris","brain","08-Nov-2019",NA,NA,NA,"Iligan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2019-810",NA,"OR971604","Canis lupus familiaris","brain","07-Nov-2019",NA,NA,NA,"Bukidnon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R10-2019-777",NA,"OR971603","Canis lupus familiaris","brain","21-Oct-2019",NA,NA,NA,"Iligan",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2019-753",NA,"OR971602","Canis lupus familiaris","brain","14-Oct-2019",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R10-2019-752",NA,"OR971601","Canis lupus familiaris","brain","11-Oct-2019",NA,NA,NA,"Bukidnon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R10-2019-669",NA,"OR971600","Canis lupus familiaris","brain","12-Sep-2019",NA,NA,NA,"Misamis Oriental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R9-2021-105",NA,"OR971599","Canis lupus familiaris","brain","12-Sep-2021",NA,NA,NA,"Zamboanga Del Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R9-2021-090",NA,"OR971598","Canis lupus familiaris","brain","10-Dec-2021",NA,NA,NA,"Zamboanga del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R9-2021-089",NA,"OR971597","Canis lupus familiaris","brain","10-Jul-2021",NA,NA,NA,"Zamboanga Sibugay",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R9-2021-078",NA,"OR971596","Canis lupus familiaris","brain","27-Aug-2021",NA,NA,NA,"Zamboanga",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R9-2021-075",NA,"OR971595","Canis lupus familiaris","brain","23-Aug-2021",NA,NA,NA,"Zamboanga del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"BAI/BAI3/2019-01/fel",NA,"MN857171","feline","","06-May-2019",NA,NA,NA,"San Miguel, Bulacan",NA,NA,NA,"vgtk","Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.",NA,0.999161918
"BAI/BAI4A/2019-01/can",NA,"MN857170","canine","","27-May-2019",NA,NA,NA,"Angono, Rizal",NA,NA,NA,"vgtk","Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.",NA,0.999161918
"BAI/BAINCR/2019-03/can",NA,"MN857169","canine","","31-May-2019",NA,NA,NA,"Pasay City",NA,NA,NA,"vgtk","Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.",NA,0.999161918
"BAI/BAINCR/2019-02/can",NA,"MN857168","canine","","28-May-2019",NA,NA,NA,"Quezon City",NA,NA,NA,"vgtk","Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.",NA,0.999161918
"BAI/BAINCR/2019-01/can",NA,"MN857167","canine","","26-Jun-2019",NA,NA,NA,"Caloocan City",NA,NA,NA,"vgtk","Ubaldo,F.P.J.R., Cruz,J.L., Gonzales,R.M.C., Legaspi,C.F., Maravilla,J.L.",NA,0.999161918
"R9-2021-074",NA,"OR971594","Canis lupus familiaris","brain","20-Aug-2021",NA,NA,NA,"Zamboanga del Sur",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R9-2021-041",NA,"OR971593","Canis lupus familiaris","brain","05-Jan-2021",NA,NA,NA,"Zamboanga",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R9-2019-311",NA,"OR971592","Canis lupus familiaris","brain","09-Oct-2019",NA,NA,NA,"Zamboanga Del Norte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R8-2021-025",NA,"OR971591","Canis lupus familiaris","brain","26-Apr-2021",NA,NA,NA,"Samar",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R8-2021-024",NA,"OR971590","Canis lupus familiaris","brain","16-Apr-2021",NA,NA,NA,"Biliran",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R8-2021-021",NA,"OR971589","Canis lupus familiaris","brain","15-Apr-2021",NA,NA,NA,"Samar",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R8-2021-020",NA,"OR971588","Canis lupus familiaris","brain","07-Apr-2021",NA,NA,NA,"Southern Leyte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R8-2021-019",NA,"OR971587","Canis lupus familiaris","brain","30-Mar-2021",NA,NA,NA,"Leyte",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R8-2021-015",NA,"OR971586","Canis lupus familiaris","brain","23-Mar-2021",NA,NA,NA,"Biliran",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R8-2021-011",NA,"OR971585","Canis lupus familiaris","brain","26-Feb-2021",NA,NA,NA,"Biliran",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R8-2021-010",NA,"OR971584","Canis lupus familiaris","brain","22-Feb-2021",NA,NA,NA,"Biliran",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-0205",NA,"OR971583","Canis lupus familiaris","brain",NA,NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-0203",NA,"OR971582","Canis lupus familiaris","brain",NA,NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-0201",NA,"OR971581","Canis lupus familiaris","brain",NA,NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-0185",NA,"OR971580","Canis lupus familiaris","brain",NA,NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-0106",NA,"OR971579","Canis lupus familiaris","brain",NA,NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-0095",NA,"OR971578","Canis lupus familiaris","brain",NA,NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-2022-0010",NA,"OR971577","Canis lupus familiaris","brain","28-Feb-2022",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999245726
"R7-2022-0009",NA,"OR971576","Canis lupus familiaris","brain","21-Feb-2022",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R7-2022-0008",NA,"OR971575","Canis lupus familiaris","brain","15-Feb-2022",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-2022-0007",NA,"OR971574","Canis lupus familiaris","brain","14-Feb-2022",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R7-2022-0004",NA,"OR971573","Canis lupus familiaris","brain","02-Aug-2022",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999245726
"R7-2022-0003",NA,"OR971572","Canis lupus familiaris","brain","26-Jan-2022",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999245726
"R7-2022-0001",NA,"OR971571","Canis lupus familiaris","brain","01-Jul-2022",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-2021-0168",NA,"OR971570","Canis lupus familiaris","brain","22-Nov-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999245726
"R7-2021-0167",NA,"OR971569","Canis lupus familiaris","brain","22-Nov-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999245726
"R7-2021-0163",NA,"OR971568","Canis lupus familiaris","brain","11-Dec-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-2021-0162",NA,"OR971567","Canis lupus familiaris","brain","11-Oct-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R7-2021-0161",NA,"OR971566","Canis lupus familiaris","brain","11-Sep-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R7-2021-0160",NA,"OR971565","Canis lupus familiaris","brain","11-Sep-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999245726
"R7-2021-0159",NA,"OR971564","Canis lupus familiaris","brain","11-Sep-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-2021-0155",NA,"OR971563","Canis lupus familiaris","brain","26-Oct-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999245726
"R7-2021-0153",NA,"OR971562","Canis lupus familiaris","brain","21-Oct-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R7-2021-0151",NA,"OR971561","Canis lupus familiaris","brain","18-Oct-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999245726
"R7-2021-0150",NA,"OR971560","Canis lupus familiaris","brain","13-Oct-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R7-2021-0149",NA,"OR971559","Canis lupus familiaris","brain","13-Oct-2021",NA,NA,NA,"Cebu",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-5964",NA,"OR971558","Canis lupus familiaris","brain","12-Sep-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R6-2021-5961",NA,"OR971557","Canis lupus familiaris","brain","12-Sep-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R6-2021-5932",NA,"OR971556","Canis lupus familiaris","brain","12-Jul-2021",NA,NA,NA,"Guimaras",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999413342
"R6-2021-4965",NA,"OR971555","Canis lupus familiaris","brain","27-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4798",NA,"OR971554","Canis lupus familiaris","brain","29-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4770",NA,"OR971553","Canis lupus familiaris","brain","27-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4769",NA,"OR971552","Canis lupus familiaris","brain","26-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4768",NA,"OR971551","Canis lupus familiaris","brain","25-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4767",NA,"OR971550","Canis lupus familiaris","brain","25-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4711",NA,"OR971549","Canis lupus familiaris","brain","22-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4703",NA,"OR971548","Canis lupus familiaris","brain","19-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4702",NA,"OR971547","Canis lupus familiaris","brain","19-Oct-2021",NA,NA,NA,"Negros Occidental",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4600",NA,"OR971546","Canis lupus familiaris","brain","13-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R6-2021-4599",NA,"OR971545","Canis lupus familiaris","brain","12-Oct-2021",NA,NA,NA,"Iloilo",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R4B-2022-00007",NA,"OR971494","Canis lupus familiaris","brain","16-Feb-2022",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4B-2022-00006",NA,"OR971493","Canis lupus familiaris","brain","09-Feb-2022",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R4B-2022-00005",NA,"OR971492","Canis lupus familiaris","brain","02-Sep-2022",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R4B-2022-00004",NA,"OR971491","Canis lupus familiaris","brain","04-Feb-2022",NA,NA,NA,"Occidental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4B-2022-00002",NA,"OR971490","Canis lupus familiaris","brain","14-Jan-2022",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R4B-2022-00001",NA,"OR971489","Canis lupus familiaris","brain","05-Jan-2022",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999497151
"R4B-2021-070",NA,"OR971488","Canis lupus familiaris","brain","23-Apr-2021",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4B-2021-067",NA,"OR971487","Canis lupus familiaris","brain","14-Apr-2021",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4B-2021-061",NA,"OR971486","Canis lupus familiaris","brain","03-Oct-2021",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4B-2021-060",NA,"OR971485","Canis lupus familiaris","brain","03-May-2021",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4B-2021-058",NA,"OR971484","Canis lupus familiaris","brain","02-Sep-2021",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4B-2019-5816",NA,"OR971483","Canis lupus familiaris","brain","16-Aug-2019",NA,NA,NA,"Oriental Mindoro",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-577",NA,"OR971482","Canis lupus familiaris","brain","24-Mar-2022",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-408",NA,"OR971481","Canis lupus familiaris","brain","03-Oct-2022",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-261",NA,"OR971480","Canis lupus familiaris","brain","24-Feb-2022",NA,NA,NA,"Cavite",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R4A-2022-252",NA,"OR971479","Canis lupus familiaris","brain","22-Feb-2022",NA,NA,NA,"Laguna",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-234",NA,"OR971478","Canis lupus familiaris","brain","17-Feb-2022",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-210",NA,"OR971477","Canis lupus familiaris","brain","15-Feb-2022",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-203",NA,"OR971476","Canis lupus familiaris","brain","14-Feb-2022",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R4A-2022-171",NA,"OR971475","Canis lupus familiaris","brain","02-Jul-2022",NA,NA,NA,"Cavite",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-104",NA,"OR971474","Canis lupus familiaris","brain","25-Jan-2022",NA,NA,NA,"Batangas",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-99",NA,"OR971473","Canis lupus familiaris","brain","25-Jan-2022",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-98",NA,"OR971472","Canis lupus familiaris","brain","24-Jan-2022",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-93",NA,"OR971471","Canis lupus familiaris","brain","21-Jan-2022",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2022-40",NA,"OR971470","Canis lupus familiaris","brain","01-Nov-2022",NA,NA,NA,"Batangas",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2021-4446",NA,"OR971469","Canis lupus familiaris","brain","12-Jan-2021",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2021-4119",NA,"OR971468","Canis lupus familiaris","brain","11-Nov-2021",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2021-3398",NA,"OR971467","Canis lupus familiaris","brain","23-Sep-2021",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2021-3000",NA,"OR971466","Canis lupus familiaris","brain","26-Aug-2021",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2021-2999",NA,"OR971465","Canis lupus familiaris","brain","26-Aug-2021",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2021-2849",NA,"OR971464","Canis lupus familiaris","brain","08-Nov-2021",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2021-2750",NA,"OR971463","Canis lupus familiaris","brain","08-May-2021",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2021-2633",NA,"OR971462","Canis lupus familiaris","brain","27-Jul-2021",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2021-1668",NA,"OR971461","Canis lupus familiaris","brain","29-Nov-2021",NA,NA,NA,"Quezon",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2021-1574",NA,"OR971460","Canis lupus familiaris","brain","10-Dec-2021",NA,NA,NA,"Batangas",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999580959
"R4A-2020-2577",NA,"OR971459","Canis lupus familiaris","brain","29-May-2020",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999664767
"R4A-2020-2377",NA,"OR971458","Canis lupus familiaris","brain","04-Mar-2020",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999329534
"R4A-2020-0084",NA,"OR971457","Canis lupus familiaris","brain","03-Jan-2020",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
"R4A-2019-5970",NA,"OR971456","Canis lupus familiaris","brain","27-Aug-2019",NA,NA,NA,"Rizal",NA,NA,NA,"vgtk","Cruz,J.L., Gonzales,R.M.C., Azul,R.R., Pena,R.C.D.",NA,0.999161918
